PPMI_3867,SI682-SI719,PPMI_WES,PPMI_3867^SI682-SI719^PPMI_WES.HWI-ST159^566^AC5CLEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3867^SI682-SI719^PPMI_WES
PPMI_3867,SI682-SI719,PPMI_WES,PPMI_3867^SI682-SI719^PPMI_WES.HWI-ST159^566^AC5CLEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3867^SI682-SI719^PPMI_WES
PPMI_3867,SI682-SI719,PPMI_WES,PPMI_3867^SI682-SI719^PPMI_WES.HWI-ST159^566^AC5CLEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3867^SI682-SI719^PPMI_WES
PPMI_3867,SI682-SI719,PPMI_WES,PPMI_3867^SI682-SI719^PPMI_WES.HWI-ST159^566^AC5CLEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3867^SI682-SI719^PPMI_WES
PPMI_3868,SI383-SI389,PPMI_WES,PPMI_3868^SI383-SI389^PPMI_WES.SN987^198^C4JBEACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3868^SI383-SI389^PPMI_WES
PPMI_3868,SI383-SI389,PPMI_WES,PPMI_3868^SI383-SI389^PPMI_WES.SN987^198^C4JBEACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3868^SI383-SI389^PPMI_WES
PPMI_3868,SI383-SI389,PPMI_WES,PPMI_3868^SI383-SI389^PPMI_WES.SN987^198^C4JBEACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3868^SI383-SI389^PPMI_WES
PPMI_3868,SI383-SI389,PPMI_WES,PPMI_3868^SI383-SI389^PPMI_WES.SN987^198^C4JBEACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3868^SI383-SI389^PPMI_WES
PPMI_3869,SI666-SI646,PPMI_WES,PPMI_3869^SI666-SI646^PPMI_WES.SN159^564^C5CHAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3869^SI666-SI646^PPMI_WES
PPMI_3869,SI666-SI646,PPMI_WES,PPMI_3869^SI666-SI646^PPMI_WES.SN159^564^C5CHAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3869^SI666-SI646^PPMI_WES
PPMI_3869,SI666-SI646,PPMI_WES,PPMI_3869^SI666-SI646^PPMI_WES.SN159^564^C5CHAACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3869^SI666-SI646^PPMI_WES
PPMI_3869,SI666-SI646,PPMI_WES,PPMI_3869^SI666-SI646^PPMI_WES.SN159^564^C5CHAACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3869^SI666-SI646^PPMI_WES
PPMI_3900,SI386-SI390,PPMI_WES,PPMI_3900^SI386-SI390^PPMI_WES.SN987^198^C4JBEACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3900^SI386-SI390^PPMI_WES
PPMI_3900,SI386-SI390,PPMI_WES,PPMI_3900^SI386-SI390^PPMI_WES.SN987^198^C4JBEACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3900^SI386-SI390^PPMI_WES
PPMI_3900,SI386-SI390,PPMI_WES,PPMI_3900^SI386-SI390^PPMI_WES.SN987^198^C4JBEACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3900^SI386-SI390^PPMI_WES
PPMI_3900,SI386-SI390,PPMI_WES,PPMI_3900^SI386-SI390^PPMI_WES.SN987^198^C4JBEACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3900^SI386-SI390^PPMI_WES
PPMI_3901,SI716-SI712,PPMI_WES,PPMI_3901^SI716-SI712^PPMI_WES.HWI-ST159^566^AC5CLEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3901^SI716-SI712^PPMI_WES
PPMI_3901,SI716-SI712,PPMI_WES,PPMI_3901^SI716-SI712^PPMI_WES.HWI-ST159^566^AC5CLEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3901^SI716-SI712^PPMI_WES
PPMI_3901,SI716-SI712,PPMI_WES,PPMI_3901^SI716-SI712^PPMI_WES.HWI-ST159^566^AC5CLEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3901^SI716-SI712^PPMI_WES
PPMI_3901,SI716-SI712,PPMI_WES,PPMI_3901^SI716-SI712^PPMI_WES.HWI-ST159^566^AC5CLEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3901^SI716-SI712^PPMI_WES
PPMI_3902,SI696-SI718,PPMI_WES,PPMI_3902^SI696-SI718^PPMI_WES.HWI-ST159^566^AC5CLEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3902^SI696-SI718^PPMI_WES
PPMI_3902,SI696-SI718,PPMI_WES,PPMI_3902^SI696-SI718^PPMI_WES.HWI-ST159^566^AC5CLEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3902^SI696-SI718^PPMI_WES
PPMI_3902,SI696-SI718,PPMI_WES,PPMI_3902^SI696-SI718^PPMI_WES.HWI-ST159^566^AC5CLEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3902^SI696-SI718^PPMI_WES
PPMI_3902,SI696-SI718,PPMI_WES,PPMI_3902^SI696-SI718^PPMI_WES.HWI-ST159^566^AC5CLEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3902^SI696-SI718^PPMI_WES
PPMI_3903,SI700-SI680,PPMI_WES,PPMI_3903^SI700-SI680^PPMI_WES.HWI-ST159^566^AC5CLEACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3903^SI700-SI680^PPMI_WES
PPMI_3903,SI700-SI680,PPMI_WES,PPMI_3903^SI700-SI680^PPMI_WES.HWI-ST159^566^AC5CLEACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3903^SI700-SI680^PPMI_WES
PPMI_3903,SI700-SI680,PPMI_WES,PPMI_3903^SI700-SI680^PPMI_WES.HWI-ST159^566^AC5CLEACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3903^SI700-SI680^PPMI_WES
PPMI_3903,SI700-SI680,PPMI_WES,PPMI_3903^SI700-SI680^PPMI_WES.HWI-ST159^566^AC5CLEACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3903^SI700-SI680^PPMI_WES
PPMI_3907,SI728-SI725,PPMI_WES,PPMI_3907^SI728-SI725^PPMI_WES.HWI-ST987^206^AC5HMFACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3907^SI728-SI725^PPMI_WES
PPMI_3908,SI649-SI636,PPMI_WES,PPMI_3908^SI649-SI636^PPMI_WES.SN159^564^C5CHAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3908^SI649-SI636^PPMI_WES
PPMI_3908,SI649-SI636,PPMI_WES,PPMI_3908^SI649-SI636^PPMI_WES.SN159^564^C5CHAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3908^SI649-SI636^PPMI_WES
PPMI_3908,SI649-SI636,PPMI_WES,PPMI_3908^SI649-SI636^PPMI_WES.SN159^564^C5CHAACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3908^SI649-SI636^PPMI_WES
PPMI_3908,SI649-SI636,PPMI_WES,PPMI_3908^SI649-SI636^PPMI_WES.SN159^564^C5CHAACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3908^SI649-SI636^PPMI_WES
PPMI_3910,SI372-SI374,PPMI_WES,PPMI_3910^SI372-SI374^PPMI_WES.SN987^196^C4J37ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3910^SI372-SI374^PPMI_WES
PPMI_3910,SI372-SI374,PPMI_WES,PPMI_3910^SI372-SI374^PPMI_WES.SN987^196^C4J37ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3910^SI372-SI374^PPMI_WES
PPMI_3910,SI372-SI374,PPMI_WES,PPMI_3910^SI372-SI374^PPMI_WES.SN987^196^C4J37ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3910^SI372-SI374^PPMI_WES
PPMI_3910,SI372-SI374,PPMI_WES,PPMI_3910^SI372-SI374^PPMI_WES.SN987^196^C4J37ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3910^SI372-SI374^PPMI_WES
PPMI_3911,SI321-SI312,PPMI_WES,PPMI_3911^SI321-SI312^PPMI_WES.SN987^200^C4HV0ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3911^SI321-SI312^PPMI_WES
PPMI_3911,SI321-SI312,PPMI_WES,PPMI_3911^SI321-SI312^PPMI_WES.SN987^200^C4HV0ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3911^SI321-SI312^PPMI_WES
PPMI_3911,SI321-SI312,PPMI_WES,PPMI_3911^SI321-SI312^PPMI_WES.SN987^200^C4HV0ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3911^SI321-SI312^PPMI_WES
PPMI_3911,SI321-SI312,PPMI_WES,PPMI_3911^SI321-SI312^PPMI_WES.SN987^200^C4HV0ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3911^SI321-SI312^PPMI_WES
PPMI_3914,SI370-SI358,PPMI_WES,PPMI_3914^SI370-SI358^PPMI_WES.SN987^196^C4J37ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3914^SI370-SI358^PPMI_WES
PPMI_3914,SI370-SI358,PPMI_WES,PPMI_3914^SI370-SI358^PPMI_WES.SN987^196^C4J37ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3914^SI370-SI358^PPMI_WES
PPMI_3914,SI370-SI358,PPMI_WES,PPMI_3914^SI370-SI358^PPMI_WES.SN987^196^C4J37ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3914^SI370-SI358^PPMI_WES
PPMI_3914,SI370-SI358,PPMI_WES,PPMI_3914^SI370-SI358^PPMI_WES.SN987^196^C4J37ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3914^SI370-SI358^PPMI_WES
PPMI_3915,SI1229-SI1245,PPMI_WES,PPMI_3915^SI1229-SI1245^PPMI_WES.SN159^548^C4H15ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3915^SI1229-SI1245^PPMI_WES
PPMI_3915,SI1229-SI1245,PPMI_WES,PPMI_3915^SI1229-SI1245^PPMI_WES.SN159^548^C4H15ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3915^SI1229-SI1245^PPMI_WES
PPMI_3915,SI1229-SI1245,PPMI_WES,PPMI_3915^SI1229-SI1245^PPMI_WES.SN159^548^C4H15ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3915^SI1229-SI1245^PPMI_WES
PPMI_3915,SI1229-SI1245,PPMI_WES,PPMI_3915^SI1229-SI1245^PPMI_WES.SN159^548^C4H15ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3915^SI1229-SI1245^PPMI_WES
PPMI_3950,SI1086-SI1022,PPMI_WES,PPMI_3950^SI1086-SI1022^PPMI_WES.SN987^183^C49AAACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3950^SI1086-SI1022^PPMI_WES
PPMI_3950,SI1732-SI1600,PPMI_WES,PPMI_3950^SI1732-SI1600^PPMI_WES.SN159^555^C4VKVACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3950^SI1732-SI1600^PPMI_WES
PPMI_3950,SI1833-SI1804,PPMI_WES,PPMI_3950^SI1833-SI1804^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3950^SI1833-SI1804^PPMI_WES
PPMI_3950,SI1833-SI1804,PPMI_WES,PPMI_3950^SI1833-SI1804^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3950^SI1833-SI1804^PPMI_WES
PPMI_3950,SI1833-SI1804,PPMI_WES,PPMI_3950^SI1833-SI1804^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3950^SI1833-SI1804^PPMI_WES
PPMI_3950,SI1833-SI1804,PPMI_WES,PPMI_3950^SI1833-SI1804^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3950^SI1833-SI1804^PPMI_WES
PPMI_3950,SI932-SI891,PPMI_WES,PPMI_3950^SI932-SI891^PPMI_WES.SN987^179^C3YM8ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3950^SI932-SI891^PPMI_WES
PPMI_3950,SI932-SI891,PPMI_WES,PPMI_3950^SI932-SI891^PPMI_WES.SN987^179^C3YM8ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3950^SI932-SI891^PPMI_WES
PPMI_3952,SI1060-SI1024,PPMI_WES,PPMI_3952^SI1060-SI1024^PPMI_WES.SN987^183^C49AAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1060-SI1024^PPMI_WES
PPMI_3952,SI1060-SI1024,PPMI_WES,PPMI_3952^SI1060-SI1024^PPMI_WES.SN987^183^C49AAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1060-SI1024^PPMI_WES
PPMI_3952,SI1060-SI1024,PPMI_WES,PPMI_3952^SI1060-SI1024^PPMI_WES.SN987^183^C49AAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1060-SI1024^PPMI_WES
PPMI_3952,SI1383-SI1327,PPMI_WES,PPMI_3952^SI1383-SI1327^PPMI_WES.SN987^195^C4HKRACXX^2,r1.fq.bz2,r2.fq.bz2,PPMI_3952^SI1383-SI1327^PPMI_WES
PPMI_3952,SI1822-SI1807,PPMI_WES,PPMI_3952^SI1822-SI1807^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1822-SI1807^PPMI_WES
PPMI_3952,SI1822-SI1807,PPMI_WES,PPMI_3952^SI1822-SI1807^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1822-SI1807^PPMI_WES
PPMI_3952,SI1822-SI1807,PPMI_WES,PPMI_3952^SI1822-SI1807^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1822-SI1807^PPMI_WES
PPMI_3952,SI1822-SI1807,PPMI_WES,PPMI_3952^SI1822-SI1807^PPMI_WES.HWI-ST987^205^BC5CF2ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3952^SI1822-SI1807^PPMI_WES
PPMI_3953,SI111-SI138,PPMI_WES,PPMI_3953^SI111-SI138^PPMI_WES.SN159^547^C4D64ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3953^SI111-SI138^PPMI_WES
PPMI_3953,SI111-SI138,PPMI_WES,PPMI_3953^SI111-SI138^PPMI_WES.SN159^547^C4D64ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3953^SI111-SI138^PPMI_WES
PPMI_3953,SI111-SI138,PPMI_WES,PPMI_3953^SI111-SI138^PPMI_WES.SN159^547^C4D64ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3953^SI111-SI138^PPMI_WES
PPMI_3953,SI111-SI138,PPMI_WES,PPMI_3953^SI111-SI138^PPMI_WES.SN159^547^C4D64ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3953^SI111-SI138^PPMI_WES
PPMI_3955,SI1073-SI1011,PPMI_WES,PPMI_3955^SI1073-SI1011^PPMI_WES.SN987^183^C49AAACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3955^SI1073-SI1011^PPMI_WES
PPMI_3955,SI1073-SI1011,PPMI_WES,PPMI_3955^SI1073-SI1011^PPMI_WES.SN987^183^C49AAACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3955^SI1073-SI1011^PPMI_WES
PPMI_3955,SI1073-SI1011,PPMI_WES,PPMI_3955^SI1073-SI1011^PPMI_WES.SN987^183^C49AAACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3955^SI1073-SI1011^PPMI_WES
PPMI_3955,SI1402-SI1297,PPMI_WES,PPMI_3955^SI1402-SI1297^PPMI_WES.SN987^195^C4HKRACXX^3,r1.fq.bz2,r2.fq.bz2,PPMI_3955^SI1402-SI1297^PPMI_WES
PPMI_3956,SI1115-SI1150,PPMI_WES,PPMI_3956^SI1115-SI1150^PPMI_WES.SN987^185^C4AH9ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3956^SI1115-SI1150^PPMI_WES
PPMI_3956,SI1115-SI1150,PPMI_WES,PPMI_3956^SI1115-SI1150^PPMI_WES.SN987^185^C4AH9ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3956^SI1115-SI1150^PPMI_WES
PPMI_3956,SI1115-SI1150,PPMI_WES,PPMI_3956^SI1115-SI1150^PPMI_WES.SN987^185^C4AH9ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3956^SI1115-SI1150^PPMI_WES
PPMI_3956,SI1330-SI1409,PPMI_WES,PPMI_3956^SI1330-SI1409^PPMI_WES.SN987^195^C4HKRACXX^6,r1.fq.bz2,r2.fq.bz2,PPMI_3956^SI1330-SI1409^PPMI_WES
PPMI_3957,SI1186-SI1192,PPMI_WES,PPMI_3957^SI1186-SI1192^PPMI_WES.SN987^189^C4GYAACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3957^SI1186-SI1192^PPMI_WES
PPMI_3957,SI1186-SI1192,PPMI_WES,PPMI_3957^SI1186-SI1192^PPMI_WES.SN987^189^C4GYAACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3957^SI1186-SI1192^PPMI_WES
PPMI_3957,SI1186-SI1192,PPMI_WES,PPMI_3957^SI1186-SI1192^PPMI_WES.SN987^189^C4GYAACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3957^SI1186-SI1192^PPMI_WES
PPMI_3957,SI1186-SI1192,PPMI_WES,PPMI_3957^SI1186-SI1192^PPMI_WES.SN987^189^C4GYAACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3957^SI1186-SI1192^PPMI_WES
PPMI_3959,SI1234-SI1252,PPMI_WES,PPMI_3959^SI1234-SI1252^PPMI_WES.SN159^548^C4H15ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3959^SI1234-SI1252^PPMI_WES
PPMI_3959,SI1234-SI1252,PPMI_WES,PPMI_3959^SI1234-SI1252^PPMI_WES.SN159^548^C4H15ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3959^SI1234-SI1252^PPMI_WES
PPMI_3959,SI1234-SI1252,PPMI_WES,PPMI_3959^SI1234-SI1252^PPMI_WES.SN159^548^C4H15ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3959^SI1234-SI1252^PPMI_WES
PPMI_3959,SI1234-SI1252,PPMI_WES,PPMI_3959^SI1234-SI1252^PPMI_WES.SN159^548^C4H15ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3959^SI1234-SI1252^PPMI_WES
PPMI_3960,SI362-SI335,PPMI_WES,PPMI_3960^SI362-SI335^PPMI_WES.SN987^196^C4J37ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3960^SI362-SI335^PPMI_WES
PPMI_3960,SI362-SI335,PPMI_WES,PPMI_3960^SI362-SI335^PPMI_WES.SN987^196^C4J37ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3960^SI362-SI335^PPMI_WES
PPMI_3960,SI362-SI335,PPMI_WES,PPMI_3960^SI362-SI335^PPMI_WES.SN987^196^C4J37ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3960^SI362-SI335^PPMI_WES
PPMI_3960,SI362-SI335,PPMI_WES,PPMI_3960^SI362-SI335^PPMI_WES.SN987^196^C4J37ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3960^SI362-SI335^PPMI_WES
PPMI_3961,SI1527-SI1510,PPMI_WES,PPMI_3961^SI1527-SI1510^PPMI_WES.HWI-ST159^561^BC4HUUACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3961^SI1527-SI1510^PPMI_WES
PPMI_3961,SI1527-SI1510,PPMI_WES,PPMI_3961^SI1527-SI1510^PPMI_WES.HWI-ST159^561^BC4HUUACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3961^SI1527-SI1510^PPMI_WES
PPMI_3961,SI1527-SI1510,PPMI_WES,PPMI_3961^SI1527-SI1510^PPMI_WES.HWI-ST159^561^BC4HUUACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3961^SI1527-SI1510^PPMI_WES
PPMI_3961,SI1527-SI1510,PPMI_WES,PPMI_3961^SI1527-SI1510^PPMI_WES.HWI-ST159^561^BC4HUUACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3961^SI1527-SI1510^PPMI_WES
PPMI_3962,SI1726-SI1676,PPMI_WES,PPMI_3962^SI1726-SI1676^PPMI_WES.SN159^555^C4VKVACXX^8,r1.fq.bz2,r2.fq.bz2,PPMI_3962^SI1726-SI1676^PPMI_WES
PPMI_3962,SI999-SI979,PPMI_WES,PPMI_3962^SI999-SI979^PPMI_WES.SN987^181^C4223ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3962^SI999-SI979^PPMI_WES
PPMI_3962,SI999-SI979,PPMI_WES,PPMI_3962^SI999-SI979^PPMI_WES.SN987^181^C4223ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3962^SI999-SI979^PPMI_WES
PPMI_3962,SI999-SI979,PPMI_WES,PPMI_3962^SI999-SI979^PPMI_WES.SN987^181^C4223ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3962^SI999-SI979^PPMI_WES
PPMI_3963,SI170-SI154,PPMI_WES,PPMI_3963^SI170-SI154^PPMI_WES.SN987^188^C4E91ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3963^SI170-SI154^PPMI_WES
PPMI_3963,SI170-SI154,PPMI_WES,PPMI_3963^SI170-SI154^PPMI_WES.SN987^188^C4E91ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3963^SI170-SI154^PPMI_WES
PPMI_3963,SI170-SI154,PPMI_WES,PPMI_3963^SI170-SI154^PPMI_WES.SN987^188^C4E91ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3963^SI170-SI154^PPMI_WES
PPMI_3963,SI170-SI154,PPMI_WES,PPMI_3963^SI170-SI154^PPMI_WES.SN987^188^C4E91ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3963^SI170-SI154^PPMI_WES
PPMI_3964,SI273-SI269,PPMI_WES,PPMI_3964^SI273-SI269^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3964^SI273-SI269^PPMI_WES
PPMI_3964,SI273-SI269,PPMI_WES,PPMI_3964^SI273-SI269^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3964^SI273-SI269^PPMI_WES
PPMI_3964,SI273-SI269,PPMI_WES,PPMI_3964^SI273-SI269^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3964^SI273-SI269^PPMI_WES
PPMI_3964,SI273-SI269,PPMI_WES,PPMI_3964^SI273-SI269^PPMI_WES.HWI-ST159^556^AC4HT6ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3964^SI273-SI269^PPMI_WES
PPMI_3965,SI1258-SI1287,PPMI_WES,PPMI_3965^SI1258-SI1287^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3965^SI1258-SI1287^PPMI_WES
PPMI_3965,SI1258-SI1287,PPMI_WES,PPMI_3965^SI1258-SI1287^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3965^SI1258-SI1287^PPMI_WES
PPMI_3965,SI1258-SI1287,PPMI_WES,PPMI_3965^SI1258-SI1287^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3965^SI1258-SI1287^PPMI_WES
PPMI_3965,SI1258-SI1287,PPMI_WES,PPMI_3965^SI1258-SI1287^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3965^SI1258-SI1287^PPMI_WES
PPMI_3966,SI1269-SI1257,PPMI_WES,PPMI_3966^SI1269-SI1257^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3966^SI1269-SI1257^PPMI_WES
PPMI_3966,SI1269-SI1257,PPMI_WES,PPMI_3966^SI1269-SI1257^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3966^SI1269-SI1257^PPMI_WES
PPMI_3966,SI1269-SI1257,PPMI_WES,PPMI_3966^SI1269-SI1257^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3966^SI1269-SI1257^PPMI_WES
PPMI_3966,SI1269-SI1257,PPMI_WES,PPMI_3966^SI1269-SI1257^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3966^SI1269-SI1257^PPMI_WES
PPMI_3967,SI1278-SI1286,PPMI_WES,PPMI_3967^SI1278-SI1286^PPMI_WES.SN987^187^C4H20ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3967^SI1278-SI1286^PPMI_WES
PPMI_3967,SI1278-SI1286,PPMI_WES,PPMI_3967^SI1278-SI1286^PPMI_WES.SN987^187^C4H20ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3967^SI1278-SI1286^PPMI_WES
PPMI_3967,SI1278-SI1286,PPMI_WES,PPMI_3967^SI1278-SI1286^PPMI_WES.SN987^187^C4H20ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3967^SI1278-SI1286^PPMI_WES
PPMI_3967,SI1278-SI1286,PPMI_WES,PPMI_3967^SI1278-SI1286^PPMI_WES.SN987^187^C4H20ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3967^SI1278-SI1286^PPMI_WES
PPMI_3968,SI1271-SI1253,PPMI_WES,PPMI_3968^SI1271-SI1253^PPMI_WES.SN987^187^C4H20ACXX^5,r1.fq.gz,r2.fq.gz,PPMI_3968^SI1271-SI1253^PPMI_WES
PPMI_3968,SI1271-SI1253,PPMI_WES,PPMI_3968^SI1271-SI1253^PPMI_WES.SN987^187^C4H20ACXX^6,r1.fq.gz,r2.fq.gz,PPMI_3968^SI1271-SI1253^PPMI_WES
PPMI_3968,SI1271-SI1253,PPMI_WES,PPMI_3968^SI1271-SI1253^PPMI_WES.SN987^187^C4H20ACXX^7,r1.fq.gz,r2.fq.gz,PPMI_3968^SI1271-SI1253^PPMI_WES
PPMI_3968,SI1271-SI1253,PPMI_WES,PPMI_3968^SI1271-SI1253^PPMI_WES.SN987^187^C4H20ACXX^8,r1.fq.gz,r2.fq.gz,PPMI_3968^SI1271-SI1253^PPMI_WES
PPMI_3969,SI1783-SI1781,PPMI_WES,PPMI_3969^SI1783-SI1781^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^1,r1.fq.gz,r2.fq.gz,PPMI_3969^SI1783-SI1781^PPMI_WES
PPMI_3969,SI1783-SI1781,PPMI_WES,PPMI_3969^SI1783-SI1781^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^2,r1.fq.gz,r2.fq.gz,PPMI_3969^SI1783-SI1781^PPMI_WES
PPMI_3969,SI1783-SI1781,PPMI_WES,PPMI_3969^SI1783-SI1781^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^3,r1.fq.gz,r2.fq.gz,PPMI_3969^SI1783-SI1781^PPMI_WES
PPMI_3969,SI1783-SI1781,PPMI_WES,PPMI_3969^SI1783-SI1781^PPMI_WES.HWI-ST159^567^BC5BN5ACXX^4,r1.fq.gz,r2.fq.gz,PPMI_3969^SI1783-SI1781^PPMI_WES
