3595-ST-1039	0/0
3595-ST-1040	0/0
3595-ST-1041	0/0
3595-ST-1042	0/0
3595-ST-1043	0/0
3595-ST-1046	0/0
3595-ST-1047	0/0
3595-ST-1050	0/0
3595-ST-1051	0/0
3595-ST-1052	0/0
3595-ST-1053	0/0
3595-ST-1055	0/0
3595-ST-1056	0/0
3595-ST-1058	0/0
3595-ST-1059	0/0
3595-ST-1061	0/0
3595-ST-1062	0/0
3595-ST-1063	0/0
3595-ST-1064	0/0
3595-ST-1065	0/0
3595-ST-1067	0/0
3595-ST-1069	0/0
3595-ST-1070	0/0
3595-ST-1071	0/0
3595-ST-1072	0/0
3595-ST-1074	0/0
3595-ST-1075	0/0
3595-ST-1077	0/0
3595-ST-1078	0/0
3595-ST-1081	0/0
3595-ST-1082	0/0
3595-ST-1083	0/0
3595-ST-1086	0/0
3595-ST-1087	0/0
3595-ST-1090	0/0
3595-ST-1092	0/0
3595-ST-1094	0/0
3595-ST-1096	0/0
3595-ST-1097	0/0
3595-ST-1098	0/0
3595-ST-1100	0/0
3595-ST-1101	0/0
40003	0/0
40018	0/0
40103	0/0
40131	0/0
40176	0/0
40500	0/0
410	0/0
475	0/0
4H_158_11	0/0
4H_158_14	0/0
4H_158_15	0/0
4H_158_29	0/0
4H_158_30	0/0
4H_174_12	0/0
4H_174_4	0/0
4H_174_99	0/0
4H_205_5	0/0
4H_205_6	0/0
4H_205_7	0/0
4H_205_99	0/0
4H_223_3	0/0
4H_224_36	0/0
4H_243_3	0/0
4H_243_4	0/0
4H_243_9	0/0
4H_243_99	0/0
4H_316_99	0/0
4H_328_3	0/0
4H_328_4	0/0
4H_328_5	0/0
4H_328_99	0/0
4H_328_99.exome	0/0
4H_354_25	0/0
4_162_11	0/0
4_162_4	0/0
4_162_6	0/0
4_162_68	0/0
4_162_7	0/0
4_162_71	0/0
4_162_91	0/0
4_162_99	0/0
4_393_27	0/0
4_393_3	0/0
4_393_31	0/0
4_393_36	0/0
4_393_37	0/0
4_393_37.exome	0/0
4_393_4	0/0
4_393_4.exome	0/0
4_393_42	0/0
4_393_6	0/0
4_393_99	0/0
4_399_3	0/0
4_399_4	0/0
4_39_99	0/0
4_501_25	0/0
4_501_3	0/0
4_501_4	0/0
4_501_6	0/0
4_501_99	0/0
4_512_14	0/0
4_512_3	0/0
4_512_4	0/0
4_512_99	0/0
4_515_29	0/0
4_515_5	0/0
4_515_8	0/0
4_515_9	0/0
4_515_99	0/0
4_549_3	0/0
4_549_5	0/0
4_549_99	0/0
4_550_31	0/0
4_550_8	0/0
4_550_99	0/0
4_553_21	0/0
4_553_21.exome	0/0
4_553_22	0/0
4_553_3	0/0
4_553_4	0/0
4_553_5	0/0
4_553_6	0/0
4_553_6.WGS	0/0
4_553_99	0/0
4_557_10	0/0
4_557_18	0/0
4_557_21	0/0
4_557_6	0/0
4_557_8	0/0
4_557_99	0/0
4_558_11	0/0
4_558_3	0/0
4_558_33	0/0
4_558_34	0/0
4_558_40	0/0
4_558_71	0/0
4_558_72	0/0
4_558_74	0/0
4_558_99	0/0
4_586_18	0/0
4_586_35	0/0
4_586_6	0/0
4_586_99	0/0
4_596_3	0/0
4_596_5	0/0
4_596_8	0/0
4_596_99	0/0
4_598_4	0/0
4_598_5	0/0
4_598_99	0/0
4_599_29	0/0
4_599_3	0/0
4_599_6	0/0
4_599_99	0/0
4_600_12	0/0
4_600_4	0/0
4_600_5	0/0
4_600_99	0/0
4_601_10	0/0
4_601_17	0/0
4_601_20	0/0
4_601_6	0/0
4_601_8	0/0
4_601_9	0/0
4_601_99	0/0
4_603_11	0/0
4_603_4	0/0
4_603_7	0/0
4_603_8	0/0
4_603_9	0/0
4_603_99	0/0
4_605_15	0/0
4_605_3	0/0
4_605_4	0/0
4_605_99	0/0
4_608_3	0/0
4_608_4	0/0
4_608_5	0/0
4_608_99	0/0
4_609_4	0/0
4_609_7	0/0
4_609_8	0/0
4_609_99	0/0
4_610_3	0/0
4_610_4	0/0
4_610_8	0/0
4_610_99	0/0
4_624_12	0/0
4_624_3	0/0
4_624_6	0/0
4_624_7	0/0
4_624_99	0/0
4_625_4	0/0
4_625_6	0/0
4_625_7	0/0
4_625_99	0/0
4_628_10	0/0
4_628_11	0/0
4_633_19	0/0
4_633_3	0/0
4_633_4	0/0
4_633_5	0/0
4_633_9	0/0
4_633_99	0/0
4_637_3	0/0
4_637_4	0/0
4_637_5	0/0
4_637_99	0/0
4_641_11	0/0
4_641_6	0/0
4_641_99	0/0
4_649_10	0/0
4_649_11	0/0
4_649_31	0/0
4_649_32	0/0
4_649_323	0/0
4_649_33	0/0
4_649_33.exome	0/0
4_649_8	0/0
4_649_99	0/0
4_650_27	0/0
4_650_3	0/0
4_650_5	0/0
4_650_99	0/0
4_653_11	0/0
4_653_3	0/0
4_653_4	0/0
4_653_5	0/0
4_653_99	0/0
4_654_3	0/0
4_654_8	0/0
4_654_99	0/0
4_658_3	0/0
4_658_4	0/0
4_658_5	0/0
4_658_6	0/0
4_658_8	0/0
4_658_99	0/0
4_659_3	0/0
4_659_4	0/0
4_659_9	0/0
4_659_99	0/0
4_674_11	0/0
4_674_3	0/0
4_674_99	0/0
4_677_3	0/0
4_677_4	0/0
4_677_99	0/0
4_713_99	0/0
4_715_3	0/0
4_715_5	0/0
4_715_7	0/0
4_715_99	0/0
4_726_5	0/0
4_726_7	0/0
4_726_99	0/0
569	0/0
5_26044_1	0/0
5_26044_101	0/0
5_26044_102	0/0
5_26044_103	0/0
5_26057_105	0/0
5_26057_118	0/0
5_26057_119	0/0
5_26057_119.exome	0/0
5_26170_101	0/0
5_26170_101.exome	0/0
5_26170_103	0/0
5_26170_105	0/0
5_26170_105.exome	0/0
5_26170_107	0/0
5_26170_107.exome	0/0
5_26170_109	0/0
5_26170_113	0/0
5_26170_113.exome	0/0
5_26202_1	0/0
5_26202_101	0/0
5_26202_105	0/0
5_26202_9018	0/0
5_26224_1	0/0
5_26224_102	0/0
5_26224_103	0/0
5_26265_1	0/0
5_26265_101	0/0
5_26265_102	0/0
5_26274_1	0/0
5_26274_102	0/0
5_26274_103	0/0
5_26274_112	0/0
5_26284_1	0/0
5_26284_1.exome	0/0
5_26284_101	0/0
5_26284_101.exome	0/0
5_26284_103	0/0
5_26284_104	0/0
5_26284_106	0/0
5_26359_1	0/0
5_26359_101	0/0
5_26359_102	0/0
5_26372_1	0/0
5_26372_101	0/0
5_26372_102	0/0
5_26372_9005	0/0
5_26401_1	0/0
5_26401_102	0/0
5_26401_105	0/0
5_26401_106	0/0
5_26401_108	0/0
5_26408_1	0/0
5_26408_107	0/0
5_26408_108	0/0
5_26408_109	0/0
5_26863_1	0/0
5_26863_105	0/0
5_26863_116	0/0
60016	0/0
60019	0/0
60027	0/0
60044	0/0
60054	0/0
60067	0/0
60073	0/0
60089	0/0
60099	0/0
60105	0/0
60122	0/0
60123	0/0
60179	0/0
60186	0/0
60189	0/0
60247	0/0
60278	0/0
60304	0/0
60319	0/0
60410	0/0
60511	0/0
60525	0/0
60536	0/0
60558	0/0
60564	0/0
60590	0/0
60603	0/0
60663	0/0
60677	0/0
60692	0/0
60699	0/0
60712	0/0
60720	0/0
60738	0/0
60740	0/0
60761	0/0
60791	0/0
60813	0/0
60823	0/0
60861	0/0
60865	0/0
60876	0/0
60893	0/0
60913	0/0
60923	0/0
60932	0/0
60940	0/0
60951	0/0
60953	0/0
60967	0/0
60974	0/0
60975	0/0
60979	0/0
60990	0/0
60_844_1	0/0
60_844_101	0/0
60_844_103	0/0
60_844_104	0/0
61002	0/0
61013	0/0
61027	0/0
61029	0/0
61050	0/0
61066	0/0
61075	0/0
61080	0/0
61083	0/0
61086	0/0
61100	0/0
61101	0/0
61109	0/0
61124	0/0
61161	0/0
61167	0/0
61201	0/0
61208	0/0
61239	0/0
61247	0/0
61271	0/0
61273	0/0
61297	0/0
61312	0/0
61328	0/0
61342	0/0
61343	0/0
61349	0/0
61361	0/0
61391	0/0
61392	0/0
61395	0/0
61399	0/0
61401	0/0
61411	0/0
61412	0/0
61417	0/0
61439	0/0
61450	0/0
61461	0/0
61467	0/0
61472	0/0
61479	0/0
61494	0/0
61504	0/0
61506	0/0
61518	0/0
61528	0/0
61530	0/0
61555	0/0
61557	0/0
61558	0/0
61572	0/0
61583	0/0
61587	0/0
61594	0/0
61611	0/0
61617	0/0
61632	0/0
61637	0/0
61639	0/0
61649	0/0
61673	0/0
61770	0/0
61776	0/0
61782	0/0
61796	0/0
61802	0/0
61810	0/0
61829	0/0
61851	0/0
61895	0/0
61922	0/0
61924	0/0
61930	0/0
61931	0/0
61944	0/0
61952	0/0
61959	0/0
61966	0/0
61968	0/0
61969	0/0
62010	0/0
62038	0/0
62043	0/0
62061	0/0
62063	0/0
62080	0/0
62081	0/0
62093	0/0
62104	0/0
62110	0/0
62112	0/0
62124	0/0
62129	0/0
62139	0/0
62140	0/0
62191	0/0
62195	0/0
62198	0/0
62204	0/0
62216	0/0
62234	0/0
62239	0/0
62273	0/0
62281	0/0
62283	0/0
62294	0/0
62303	0/0
62339	0/0
62340	0/0
62354	0/0
62355	0/0
62359	0/0
62360	0/0
62373	0/0
62380	0/0
62385	0/0
62387	0/0
62402	0/0
62419	0/0
62424	0/0
62427	0/0
62435	0/0
62441	0/0
62460	0/0
62470	0/0
62472	0/0
62474	0/0
62476	0/0
62481	0/0
62497	0/0
62507	0/0
62509	0/0
62514	0/0
62529	0/0
62542	0/0
62547	0/0
62558	0/0
62561	0/0
62572	0/0
62578	0/0
62589	0/0
62593	0/0
62595	0/0
62597	0/0
62598	0/0
62599	0/0
62604	0/0
62625	0/0
62630	0/0
62631	0/0
62633	0/0
62656	0/0
62665	0/0
62671	0/0
62673	0/0
62674	0/0
62684	0/0
62685	0/0
62686	0/0
62687	0/0
62701	0/0
62702	0/0
62703	0/0
62711	0/0
62714	0/0
62718	0/0
62722	0/0
62723	0/0
62727	0/0
62730	0/0
62732	0/0
62735	0/0
62736	0/0
62740	0/0
62757	0/0
62760	0/0
62761	0/0
62764	0/0
62771	0/0
62776	0/0
62866	0/0
62869	0/0
62901	0/0
62911	0/0
62916	0/0
62934	0/0
62943	0/0
62977	0/0
62992	0/0
62998	0/0
63007	0/0
63032	0/0
63034	0/0
63041	0/0
63054	0/0
63059	0/0
63062	0/0
63104	0/0
63108	0/0
63110	0/0
63148	0/0
63156	0/0
63158	0/0
63179	0/0
63183	0/0
63185	0/0
63186	0/0
63190	0/0
63201	0/0
63205	0/0
63218	0/0
63219	0/0
63227	0/0
63270	0/0
63278	0/0
63290	0/0
63303	0/0
63310	0/0
63320	0/0
63331	0/0
63360	0/0
63362	0/0
63374	0/0
63377	0/0
63379	0/0
63386	0/0
63389	0/0
63392	0/0
63403	0/0
63411	0/0
63413	0/0
63415	0/0
63433	0/0
63449	0/0
63455	0/0
63461	0/0
63466	0/0
63483	0/0
63485	0/0
63489	0/0
63491	0/0
63501	0/0
63503	0/0
63508	0/0
63514	0/0
63522	0/0
63544	0/0
63548	0/0
63551	0/0
63554	0/0
63557	0/0
63561	0/0
63564	0/0
63567	0/0
63571	0/0
63574	0/0
63583	0/0
63585	0/0
63587	0/0
63594	0/0
63604	0/0
63618	0/0
63619	0/0
63620	0/0
63622	0/0
63641	0/0
63643	0/0
63650	0/0
63659	0/0
63663	0/0
63669	0/0
63676	0/0
63681	0/0
63684	0/0
63687	0/0
63692	0/0
63700	0/0
63705	0/0
63710	0/0
63716	0/0
63720	0/0
63727	0/0
63734	0/0
63736	0/0
63741	0/0
63752	0/0
63761	0/0
63762	0/0
63763	0/0
63771	0/0
63776	0/0
63779	0/0
63782	0/0
63791	0/0
63793	0/0
63801	0/0
63825	0/0
63828	0/0
63843	0/0
63845	0/0
63847	0/0
63851	0/0
63862	0/0
63865	0/0
63870	0/0
63884	0/0
63893	0/0
63899	0/0
63901	0/0
63917	0/0
63919	0/0
63921	0/0
63935	0/0
63942	0/0
63962	0/0
63970	0/0
63980	0/0
63984	0/0
63987	0/0
63995	0/0
63997	0/0
64003	0/0
64008	0/0
64017	0/0
64023	0/0
64025	0/0
64027	0/0
64028	0/0
64031	0/0
64045	0/0
64051	0/0
64058	0/0
64060	0/0
64062	0/0
64064	0/0
64073	0/0
64075	0/0
64075.exome	0/0
64077	0/0
64082	0/0
64086	0/0
64103	0/0
64107	0/0
64117	0/0
64128	0/0
64130	0/0
64133	0/0
64138	0/0
64140	0/0
64142	0/0
64159	0/0
64160	0/0
64166	0/0
64168	0/0
64183	0/0
64191	0/0
64198	0/0
64204	0/0
64206	0/0
64213	0/0
64215	0/0
64218	0/0
64221	0/0
64228	0/0
64238	0/0
64240	0/0
64248	0/0
64255	0/0
64262	0/0
64263	0/0
64267	0/0
64269	0/0
64278	0/0
64286	0/0
64288	0/0
64291	0/0
64293	0/0
64295	0/0
64300	0/0
64303	0/0
64304	0/0
64307	0/0
64312	0/0
64314	0/0
64319	0/0
64322	0/0
64329	0/0
64331	0/0
64333	0/0
64341	0/0
64343	0/0
64353	0/0
64355	0/0
64357	0/0
64359	0/0
64363	0/0
64365	0/0
64368	0/0
64370	0/0
64372	0/0
64380	0/0
64386	0/0
64397	0/0
64400	0/0
64403	0/0
64409	0/0
64430	0/0
64432	0/0
64434	0/0
64443	0/0
64454	0/0
64461	0/0
64478	0/0
64482	0/0
64493	0/0
64495	0/0
64508	0/0
64517	0/0
64519	0/0
64528	0/0
64533	0/0
64535	0/0
64541	0/0
64543	0/0
64546	0/0
64553	0/0
64555	0/0
64559	0/0
64561	0/0
64564	0/0
64568	0/0
64569	0/0
64571	0/0
64589	0/0
64597	0/0
64607	0/0
64610	0/0
64612	0/0
64614	0/0
64618	0/0
64637	0/0
64640	0/0
64651	0/0
64653	0/0
64656	0/0
64660	0/0
64663	0/0
64673	0/0
64676	0/0
64680	0/0
64682	0/0
64684	0/0
64687	0/0
64691	0/0
64692	0/0
64696	0/0
64701	0/0
64703	0/0
64706	0/0
64712	0/0
64715	0/0
64720	0/0
64722	0/0
64727	0/0
64729	0/0
64733	0/0
64735	0/0
64737	0/0
64741	0/0
64744	0/0
64748	0/0
64752	0/0
64756	0/0
64762	0/0
64763	0/0
64769	0/0
64771	0/0
64782	0/0
64789	0/0
64797	0/0
64802	0/0
64806	0/0
64808	0/0
64810	0/0
64813	0/0
64820	0/0
64826	0/0
64829	0/0
64831	0/0
64839	0/0
64842	0/0
64846	0/0
64848	0/0
64850	0/0
64855	0/0
64869	0/0
64871	0/0
64879	0/0
64888	0/0
64897	0/0
64924	0/0
64930	0/0
64931	0/0
64935	0/0
64942	0/0
64948	0/0
64985	0/0
64988	0/0
64996	0/0
65011	0/0
65022	0/0
65026	0/0
65028	0/0
65042	0/0
65059	0/0
65061	0/0
65064	0/0
65068	0/0
65070	0/0
65072	0/0
65087	0/0
65089	0/0
65105	0/0
65109	0/0
65112	0/0
65114	0/0
65127	0/0
65138	0/0
65145	0/0
65150	0/0
65159	0/0
65166	0/0
65181	0/0
65197	0/0
65222	0/0
65231	0/0
65239	0/0
65247	0/0
65257	0/0
65259	0/0
65261	0/0
65270	0/0
65288	0/0
65307	0/0
65323	0/0
65348	0/0
65359	0/0
65383	0/0
65390	0/0
65398	0/0
65430	0/0
65446	0/0
65460	0/0
65462	0/0
65467	0/0
65473	0/0
65481	0/0
65483	0/0
65491	0/0
65523	0/0
65533	0/0
65536	0/0
65543	0/0
65545	0/0
65550	0/0
65552	0/0
65565	0/0
65570	0/0
65589	0/0
65592	0/0
65596	0/0
65612	0/0
65617	0/0
65655	0/0
65657	0/0
65663	0/0
65682	0/0
65684	0/0
65693	0/0
65696	0/0
65699	0/0
65701	0/0
65704	0/0
65706	0/0
65718	0/0
65721	0/0
65727	0/0
65731	0/0
65758	0/0
65770	0/0
65774	0/0
65777	0/0
65780	0/0
65783	0/0
65785	0/0
65794	0/0
65796	0/0
65807	0/0
65814	0/0
65818	0/0
65822	0/0
65824	0/0
65825	0/0
65832	0/0
65834	0/0
65836	0/0
65839	0/0
65844	0/0
65856	0/0
65857	0/0
65858	0/0
65860	0/0
65861	0/0
65866	0/0
65871	0/0
65875	0/0
65885	0/0
65894	0/0
65896	0/0
65903	0/0
65905	0/0
65908	0/0
65910	0/0
65912	0/0
65914	0/0
65916	0/0
65922	0/0
65923	0/0
65925	0/0
65927	0/0
65934	0/0
65945	0/0
65947	0/0
65948	0/0
65957	0/0
65963	0/0
65968	0/0
65975	0/0
65982	0/0
65984	0/0
65990	0/0
65994	0/0
66000	0/0
66002	0/0
66004	0/0
66010	0/0
66035	0/0
66045	0/0
66048	0/0
66073	0/0
66078	0/0
66087	0/0
66096	0/0
66100	0/0
66105	0/0
66124	0/0
66132	0/0
66143	0/0
66152	0/0
66155	0/0
66182	0/0
66188	0/0
66218	0/0
67008	0/0
67019	0/0
67034	0/0
67038	0/0
67078	0/0
67095	0/0
68024	0/0
68031	0/0
68153	0/0
68161	0/0
68189	0/0
68317	0/0
72105	0/0
72115	0/0
72138	0/0
72152	0/0
72173	0/0
72246	0/0
73096	0/0
73164	0/0
73176	0/0
7_108_10022	0/0
7_108_10023	0/0
7_108_10024	0/0
7_108_10025	0/0
7_108_10026	0/0
7_111_10036	0/0
7_111_10037	0/0
7_111_10038	0/0
7_111_10084	0/0
7_111_10086	0/0
7_113_10047	0/0
7_116_10056	0/0
7_116_10057	0/0
7_116_10058	0/0
80047	0/0
82778	0/0
84148	0/0
84187	0/0
84236	0/0
84243	0/0
84467	0/0
84509	0/0
84594	0/0
84628	0/0
84736	0/0
84885	0/0
85191	0/0
85192	0/0
85449	0/0
85779	0/0
86142	0/0
86153	0/0
86227	0/0
86353	0/0
86361	0/0
86486	0/0
86487	0/0
86495	0/0
86496	0/0
86499	0/0
86500	0/0
86517	0/0
86530	0/0
86548	0/0
86597	0/0
86598	0/0
86599	0/0
86600	0/0
86601	0/0
86602	0/0
86603	0/0
86607	0/0
86624	0/0
86637	0/0
86642	0/0
86645	0/0
86646	0/0
86647	0/0
8_3524_1	0/0
8_62818_1	0/0
8_62818_22	0/0
8_62818_24	0/0
8_62818_26	0/0
8_62818_30	0/0
8_62823_1	0/0
8_62823_18	0/0
8_62823_22	0/0
8_62823_25	0/0
8_62823_35	0/0
8_64000_1	0/0
8_64000_3	0/0
8_64000_5	0/0
8_64002_1	0/0
8_64002_3	0/0
8_64002_4	0/0
8_64002_5	0/0
8_64006_1	0/0
8_64006_15	0/0
8_64006_16	0/0
8_64006_19	0/0
8_64008_19	0/0
8_64008_21	0/0
8_64008_38	0/0
8_64009_17	0/0
8_64011_15	0/0
8_64011_18	0/0
8_64011_2	0/0
8_64015_10	0/0
8_64015_2	0/0
8_64015_5	0/0
8_64016_10	0/0
8_64016_14	0/0
8_64016_16	0/0
8_64016_8	0/0
8_64020_11	0/0
8_64020_12	0/0
8_64020_17	0/0
8_64020_7	0/0
8_64021_10	0/0
8_64021_11	0/0
8_64021_12	0/0
8_64021_3	0/0
8_64021_45	0/0
8_64021_47	0/0
8_64021_75	0/0
8_64022_1	0/0
8_64022_19	0/0
8_64022_2	0/0
8_64023_1	0/0
8_64023_13	0/0
8_64023_15	0/0
8_64023_2	0/0
8_64023_21	0/0
8_64024_1	0/0
8_64024_26	0/0
8_64024_28	0/0
8_64024_34	0/0
8_64024_42	0/0
8_64028_1	0/0
8_64034_11	0/0
8_64034_15	0/0
8_64034_16	0/0
8_64034_3	0/0
8_64034_5	0/0
8_64034_8	0/0
8_64034_9	0/0
8_64039_1	0/0
8_64039_11	0/0
8_64039_13	0/0
8_64039_2	0/0
8_64039_5	0/0
8_64039_9	0/0
8_64040_6	0/0
8_64041_1	0/0
8_64041_28	0/0
8_64041_30	0/0
8_64041_32	0/0
8_64041_34	0/0
8_64041_37	0/0
8_64041_77	0/0
8_64042_1	0/0
8_64042_11	0/0
8_64042_13	0/0
8_64042_14	0/0
8_64044_1	0/0
8_64044_21	0/0
8_64044_34	0/0
8_64044_40	0/0
8_64044_61	0/0
8_64048_1	0/0
8_64048_4	0/0
8_64048_5	0/0
8_64048_8	0/0
8_64052_1	0/0
8_64052_23	0/0
8_64052_27	0/0
8_64052_30	0/0
8_64053_1	0/0
8_64053_13	0/0
8_64053_14	0/0
8_64053_15	0/0
8_64056_1	0/0
8_64056_12	0/0
8_64056_14	0/0
8_64061_1	0/0
8_64061_1.exome	0/0
8_64068_1	0/0
8_64068_10	0/0
8_64068_34	0/0
8_64068_54	0/0
8_64068_9	0/0
8_64077_1	0/0
8_64077_6	0/0
8_64077_8	0/0
8_64078_2	0/0
8_64078_20	0/0
8_64078_21	0/0
8_64078_22	0/0
8_64078_23	0/0
8_64079_1	0/0
8_64079_2	0/0
8_64079_3	0/0
8_64082_1	0/0
8_64082_18	0/0
8_64082_2	0/0
8_64082_2.exome	0/0
8_64082_8	0/0
8_64082_8.exome	0/0
931	0/0
A-ACT-AC000300	0/0
A-ACT-AC000824	0/0
A-ACT-AC001162	0/0
A-ACT-AC001496	0/0
A-ACT-AC001704	0/0
A-ACT-AC001726	0/0
A-ACT-AC001895	0/0
A-ACT-AC002139	0/0
A-ACT-AC002183	0/0
A-ACT-AC002702	0/0
A-ADC-AD000037	0/0
A-ADC-AD000044	0/0
A-ADC-AD000068	0/0
A-ADC-AD000075	0/0
A-ADC-AD000092	0/0
A-ADC-AD000096	0/0
A-ADC-AD000097	0/0
A-ADC-AD000104	0/0
A-ADC-AD000108	0/0
A-ADC-AD000110	0/0
A-ADC-AD000123	0/0
A-ADC-AD000142	0/0
A-ADC-AD000149	0/0
A-ADC-AD000152	0/0
A-ADC-AD000165	0/0
A-ADC-AD000179	0/0
A-ADC-AD000180	0/0
A-ADC-AD000189	0/0
A-ADC-AD000204	0/0
A-ADC-AD000208	0/0
A-ADC-AD000211	0/0
A-ADC-AD000217	0/0
A-ADC-AD000220	0/0
A-ADC-AD000221	0/0
A-ADC-AD000223	0/0
A-ADC-AD000226	0/0
A-ADC-AD000227	0/0
A-ADC-AD000228	0/0
A-ADC-AD000235	0/0
A-ADC-AD000236	0/0
A-ADC-AD000240	0/0
A-ADC-AD000251	0/0
A-ADC-AD000263	0/0
A-ADC-AD000265	0/0
A-ADC-AD000268	0/0
A-ADC-AD000270	0/0
A-ADC-AD000281	0/0
A-ADC-AD000283	0/0
A-ADC-AD000285	0/0
A-ADC-AD000290	0/0
A-ADC-AD000297	0/0
A-ADC-AD000300	0/0
A-ADC-AD000305	0/0
A-ADC-AD000330	0/0
A-ADC-AD000335	0/0
A-ADC-AD000349	0/0
A-ADC-AD000360	0/0
A-ADC-AD000368	0/0
A-ADC-AD000372	0/0
A-ADC-AD000379	0/0
A-ADC-AD000398	0/0
A-ADC-AD000412	0/0
A-ADC-AD000423	0/0
A-ADC-AD000425	0/0
A-ADC-AD000450	0/0
A-ADC-AD000457	0/0
A-ADC-AD000481	0/0
A-ADC-AD000529	0/0
A-ADC-AD000530	0/0
A-ADC-AD000551	0/0
A-ADC-AD000555	0/0
A-ADC-AD000558	0/0
A-ADC-AD000620	0/0
A-ADC-AD000621	0/0
A-ADC-AD000627	0/0
A-ADC-AD000628	0/0
A-ADC-AD000640	0/0
A-ADC-AD000688	0/0
A-ADC-AD000690	0/0
A-ADC-AD000740	0/0
A-ADC-AD000794	0/0
A-ADC-AD000797	0/0
A-ADC-AD000799	0/0
A-ADC-AD000806	0/0
A-ADC-AD000820	0/0
A-ADC-AD000856	0/0
A-ADC-AD000884	0/0
A-ADC-AD000910	0/0
A-ADC-AD000937	0/0
A-ADC-AD000946	0/0
A-ADC-AD000969	0/0
A-ADC-AD000979	0/0
A-ADC-AD000981	0/0
A-ADC-AD001005	0/0
A-ADC-AD001009	0/0
A-ADC-AD001032	0/0
A-ADC-AD001040	0/0
A-ADC-AD001071	0/0
A-ADC-AD001132	0/0
A-ADC-AD001136	0/0
A-ADC-AD001149	0/0
A-ADC-AD001200	0/0
A-ADC-AD001205	0/0
A-ADC-AD001207	0/0
A-ADC-AD001210	0/0
A-ADC-AD001216	0/0
A-ADC-AD001218	0/0
A-ADC-AD001220	0/0
A-ADC-AD001225	0/0
A-ADC-AD001239	0/0
A-ADC-AD001334	0/0
A-ADC-AD001336	0/0
A-ADC-AD001387	0/0
A-ADC-AD001426	0/0
A-ADC-AD001459	0/0
A-ADC-AD001478	0/0
A-ADC-AD001485	0/0
A-ADC-AD001488	0/0
A-ADC-AD001498	0/0
A-ADC-AD001528	0/0
A-ADC-AD001529	0/0
A-ADC-AD001566	0/0
A-ADC-AD001568	0/0
A-ADC-AD001571	0/0
A-ADC-AD001572	0/0
A-ADC-AD001576	0/0
A-ADC-AD001578	0/0
A-ADC-AD001579	0/0
A-ADC-AD001581	0/0
A-ADC-AD001586	0/0
A-ADC-AD001593	0/0
A-ADC-AD001606	0/0
A-ADC-AD001610	0/0
A-ADC-AD001613	0/0
A-ADC-AD001631	0/0
A-ADC-AD001633	0/0
A-ADC-AD001655	0/0
A-ADC-AD001657	0/0
A-ADC-AD001667	0/0
A-ADC-AD001676	0/0
A-ADC-AD001684	0/0
A-ADC-AD001687	0/0
A-ADC-AD001692	0/0
A-ADC-AD001694	0/0
A-ADC-AD001701	0/0
A-ADC-AD001706	0/0
A-ADC-AD001729	0/0
A-ADC-AD001791	0/0
A-ADC-AD001801	0/0
A-ADC-AD001806	0/0
A-ADC-AD001807	0/0
A-ADC-AD001820	0/0
A-ADC-AD001831	0/0
A-ADC-AD001853	0/0
A-ADC-AD001855	0/0
A-ADC-AD001860	0/0
A-ADC-AD001861	0/0
A-ADC-AD001862	0/0
A-ADC-AD001865	0/0
A-ADC-AD001872	0/0
A-ADC-AD001901	0/0
A-ADC-AD001913	0/0
A-ADC-AD001922	0/0
A-ADC-AD001934	0/0
A-ADC-AD001948	0/0
A-ADC-AD001994	0/0
A-ADC-AD001996	0/0
A-ADC-AD002014	0/0
A-ADC-AD002015	0/0
A-ADC-AD002051	0/0
A-ADC-AD002054	0/0
A-ADC-AD002055	0/0
A-ADC-AD002056	0/0
A-ADC-AD002069	0/0
A-ADC-AD002073	0/0
A-ADC-AD002075	0/0
A-ADC-AD002086	0/0
A-ADC-AD002089	0/0
A-ADC-AD002093	0/0
A-ADC-AD002099	0/0
A-ADC-AD002104	0/0
A-ADC-AD002111	0/0
A-ADC-AD002120	0/0
A-ADC-AD002137	0/0
A-ADC-AD002147	0/0
A-ADC-AD002154	0/0
A-ADC-AD002167	0/0
A-ADC-AD002176	0/0
A-ADC-AD002189	0/0
A-ADC-AD002190	0/0
A-ADC-AD002191	0/0
A-ADC-AD002198	0/0
A-ADC-AD002217	0/0
A-ADC-AD002218	0/0
A-ADC-AD002222	0/0
A-ADC-AD002224	0/0
A-ADC-AD002230	0/0
A-ADC-AD002235	0/0
A-ADC-AD002236	0/0
A-ADC-AD002238	0/0
A-ADC-AD002243	0/0
A-ADC-AD002258	0/0
A-ADC-AD002259	0/0
A-ADC-AD002271	0/0
A-ADC-AD002273	0/0
A-ADC-AD002274	0/0
A-ADC-AD002275	0/0
A-ADC-AD002276	0/0
A-ADC-AD002287	0/0
A-ADC-AD002289	0/0
A-ADC-AD002304	0/0
A-ADC-AD002321	0/0
A-ADC-AD002341	0/0
A-ADC-AD002344	0/0
A-ADC-AD002345	0/0
A-ADC-AD002349	0/0
A-ADC-AD002350	0/0
A-ADC-AD002359	0/0
A-ADC-AD002362	0/0
A-ADC-AD002367	0/0
A-ADC-AD002373	0/0
A-ADC-AD002377	0/0
A-ADC-AD002389	0/0
A-ADC-AD002391	0/0
A-ADC-AD002394	0/0
A-ADC-AD002412	0/0
A-ADC-AD002430	0/0
A-ADC-AD002456	0/0
A-ADC-AD002458	0/0
A-ADC-AD002475	0/0
A-ADC-AD002502	0/0
