species	x	y
D_0__Bacteria.D_1__Actinobacteria.D_2__Actinobacteria.__.__.__	-1.07170542879454	-0.446954999662954
D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__CG2.30.50.142.D_4__uncultured.bacterium.D_5__uncultured.bacterium	-1.70895323774748	0.305652886620399
D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__FS118.23B.02.__.__	-1.58761175815706	0.408918966105519
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__metagenome.D_4__metagenome.D_5__metagenome	0.124123374551379	0.284322661614119
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.Actinomycetales.bacterium.D_4__uncultured.Actinomycetales.bacterium.D_5__uncultured.Actinomycetales.bacterium	-1.07127034367773	0.243378427019157
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.Firmicutes.bacterium.D_4__uncultured.Firmicutes.bacterium.D_5__uncultured.Firmicutes.bacterium	-1.18638084401034	0.43191789350201
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.Kineosporiaceae.bacterium.D_4__uncultured.Kineosporiaceae.bacterium.D_5__uncultured.Kineosporiaceae.bacterium	0.488121359394424	-1.54871963674659
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.actinobacterium.D_4__uncultured.actinobacterium.D_5__uncultured.actinobacterium	0.443030157959774	0.234455250461094
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.alpha.proteobacterium.D_4__uncultured.alpha.proteobacterium.D_5__uncultured.alpha.proteobacterium	-1.1073876893787	-0.176103371131496
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.D_3__uncultured.bacterium.D_4__uncultured.bacterium.D_5__uncultured.bacterium	-0.923560261323905	0.305799521855401
D_0__Bacteria.D_1__Actinobacteria.D_2__MB.A2.108.__.__.__	0.088303734195994	0.280233126934028
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Euzebyales.D_4__Euzebyaceae.D_5__uncultured	-1.10178958278517	0.282531669624453
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.D_5__Egicoccus	-1.32174987828515	0.307022268002291
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.D_5__uncultured.Actinobacteridae.bacterium	-1.23235410564899	0.190167676335412
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.D_5__uncultured.Nitriliruptorales.bacterium	-1.37177491592712	0.151834242321442
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.D_5__uncultured.actinobacterium	-1.70895323774748	0.305652886620398
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.D_5__uncultured.bacterium	-1.37633690668117	0.356329550551693
D_0__Bacteria.D_1__Actinobacteria.D_2__Nitriliruptoria.D_3__Nitriliruptorales.D_4__Nitriliruptoraceae.__	-1.39618308527981	0.330888256886969
D_0__Bacteria.D_1__Actinobacteria.D_2__Rubrobacteria.D_3__Rubrobacterales.D_4__Rubrobacteriaceae.D_5__Rubrobacter	0.575575881591197	0.101488197832618
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Gaiellales.D_4__Gaiellaceae.D_5__Gaiella	-0.365170254970753	-0.402037620654044
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Gaiellales.D_4__uncultured.D_5__metagenome	-0.731815962725001	0.255170355138194
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Gaiellales.D_4__uncultured.D_5__uncultured.bacterium	-0.276178423754145	0.2212192834879
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Gaiellales.D_4__uncultured.__	0.293835797568332	-0.692158543973886
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Gaiellales.__.__	-1.30138108523696	-0.550779486881521
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Solirubrobacterales.D_4__67.14.D_5__uncultured.Rubrobacteria.bacterium	1.16998245489729	0.04473194485911
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Solirubrobacterales.D_4__67.14.__	-0.831309629369197	-0.162171442973831
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Solirubrobacterales.D_4__Solirubrobacteraceae.D_5__Conexibacter	0.529405600713307	-0.121503717829706
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Solirubrobacterales.D_4__Solirubrobacteraceae.D_5__Solirubrobacter	0.300167146511383	-1.75244886542575
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.D_3__Solirubrobacterales.D_4__Solirubrobacteraceae.__	-0.044201647296759	-3.116677596095
D_0__Bacteria.D_1__Actinobacteria.D_2__Thermoleophilia.__.__.__	-0.142544349924724	-1.62289529330127
D_0__Bacteria.D_1__Actinobacteria.__.__.__.__	0.557807635165137	0.204423284347443
D_0__Bacteria.D_1__Armatimonadetes.D_2__Chthonomonadetes.D_3__Chthonomonadales.D_4__Chthonomonadaceae.D_5__Chthonomonas	0.784226097629738	0.334428921920941
D_0__Bacteria.D_1__Armatimonadetes.D_2__Chthonomonadetes.D_3__Chthonomonadales.D_4__uncultured.Lutispora.sp..D_5__uncultured.Lutispora.sp.	-1.20759807736448	0.023975116812578
D_0__Bacteria.D_1__Armatimonadetes.D_2__Chthonomonadetes.D_3__Chthonomonadales.D_4__uncultured.bacterium.D_5__uncultured.bacterium	0.767848811532276	0.418017529707831
D_0__Bacteria.D_1__Armatimonadetes.D_2__Chthonomonadetes.D_3__Chthonomonadales.__.__	1.10845331804995	0.355128363677853
D_0__Bacteria.D_1__Armatimonadetes.D_2__Fimbriimonadia.D_3__Fimbriimonadales.D_4__Fimbriimonadaceae.D_5__metagenome	0.798821190812283	0.589632494095528
D_0__Bacteria.D_1__Armatimonadetes.D_2__Fimbriimonadia.D_3__Fimbriimonadales.D_4__Fimbriimonadaceae.D_5__uncultured.bacterium	-0.813151558873218	0.319799536055168
D_0__Bacteria.D_1__Armatimonadetes.D_2__Fimbriimonadia.D_3__Fimbriimonadales.D_4__Fimbriimonadaceae.__	1.13136448508647	0.106797775065643
D_0__Bacteria.D_1__Armatimonadetes.D_2__uncultured.D_3__metagenome.D_4__metagenome.D_5__metagenome	0.78876243819347	0.509628907727957
D_0__Bacteria.D_1__Armatimonadetes.D_2__uncultured.D_3__uncultured.actinobacterium.D_4__uncultured.actinobacterium.D_5__uncultured.actinobacterium	0.787600942054081	0.544954513794818
D_0__Bacteria.D_1__Armatimonadetes.D_2__uncultured.D_3__uncultured.bacterium.SJA.176.D_4__uncultured.bacterium.SJA.176.D_5__uncultured.bacterium.SJA.176	-1.51844962349646	0.378455600340897
D_0__Bacteria.D_1__Armatimonadetes.D_2__uncultured.D_3__uncultured.bacterium.D_4__uncultured.bacterium.D_5__uncultured.bacterium	0.640481479739965	0.273624240319212
D_0__Bacteria.D_1__Armatimonadetes.D_2__uncultured.__.__.__	0.860285480196906	0.28561384865192
D_0__Bacteria.D_1__Armatimonadetes.__.__.__.__	1.0008527116895	0.375454346411999
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Bacteroidaceae.D_5__Bacteroides	-0.799195702107967	-0.928458509619139
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Prevotellaceae.D_5__Prevotella	0.362359723599141	-5.00958771898259
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.__.__	-0.509513785828243	0.111636879076968
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidetes.VC2.1.Bac22.D_4__metagenome.D_5__metagenome	0.647280459762359	0.883117490407089
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__37.13.D_5__uncultured.bacterium	-0.142544349924724	-1.62289529330127
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__Chitinophaga	0.688106579392456	0.350309162990754
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__Ferruginibacter	0.681296467132778	0.600208935549337
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__Flavisolibacter	1.07292721112306	0.099585540620058
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__Niastella	1.1001336698678	0.14664221075453
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__Terrimonas	1.1001336698678	0.14664221075453
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.D_5__uncultured	0.431014963780148	-2.64436804550109
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Chitinophagaceae.__	0.736036441390161	0.407923653191737
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__Saprospiraceae.D_5__uncultured	-0.924276370699342	0.023462826602524
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__uncultured.D_5__uncultured.bacterium	1.16998245489729	0.04473194485911
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.D_4__uncultured.__	0.809672281952437	0.528510318409452
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Chitinophagales.__.__	-0.142544349924725	-1.62289529330127
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Cytophagales.D_4__Cyclobacteriaceae.D_5__Tunicatimonas	-1.30138108523696	-0.550779486881521
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Cytophagales.D_4__Cyclobacteriaceae.D_5__uncultured	-0.416570821680525	0.120886015656785
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Cytophagales.D_4__Microscillaceae.D_5__Chryseolinea	-0.893142382577167	-0.490096379325122
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Cytophagales.D_4__Microscillaceae.D_5__uncultured	-0.461414684374084	-0.13527191239536
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Cytophagales.D_4__Spirosomaceae.D_5__Spirosoma	0.362359723599141	-5.00958771898259
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Blattabacteriaceae.D_5__Blattabacterium	0.362359723599141	-5.00958771898258
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Crocinitomicaceae.D_5__Fluviicola	0.705123063157606	0.434103265001984
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Crocinitomicaceae.__	0.362359723599141	-5.00958771898258
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Flavobacterium	-1.22193681636809	0.182406090242498
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Gillisia	-0.545402552058497	-1.31938192323738
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Hoppeia	-0.9566363357076	0.230768388598257
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Salegentibacter	-1.24198590092708	0.222203936967942
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Salinimicrobium	-0.9566363357076	0.230768388598257
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.D_5__Zeaxanthinibacter	-0.753547400477571	-0.226918099715961
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__Flavobacteriaceae.__	-0.77822746606738	-0.229580420831864
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Flavobacteriales.D_4__NS9.marine.group.__	0.647280459762359	0.883117490407088
D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.__.__.__	-0.873989706308101	-0.093911260026938
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__Ignavibacteriales.D_4__uncultured.bacterium.D_5__uncultured.bacterium	0.160398094189594	-3.65491074871006
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__Ignavibacteriales.__.__	0.270558982958438	-4.3938254597678
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__Kryptoniales.D_4__MSB.3C8.D_5__uncultured.bacterium	-0.277251081439666	0.078422816774379
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__Kryptoniales.D_4__MSB.3C8.__	-1.30643725719733	-0.043628235338616
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__OPB56.D_4__uncultured.Chlorobiales.bacterium.D_5__uncultured.Chlorobiales.bacterium	0.724245016212463	0.236933952280974
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__OPB56.D_4__uncultured.bacterium.D_5__uncultured.bacterium	0.809672281952438	0.528510318409452
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__OPB56.D_4__uncultured.bacterium.__	0.625165777051126	0.478312043397911
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__OPB56.__.__	0.199066063623467	-3.31630541295264
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__SJA.28.D_4__metagenome.D_5__metagenome	0.834146350716879	0.476460140279675
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__SJA.28.D_4__uncultured.bacterium.D_5__uncultured.bacterium	-1.02302180730657	-0.053339891181615
D_0__Bacteria.D_1__Bacteroidetes.D_2__Ignavibacteria.D_3__SJA.28.__.__	-0.50946581256154	0.016108073620053
D_0__Bacteria.D_1__Bacteroidetes.D_2__Rhodothermia.D_3__Balneolales.D_4__Balneolaceae.D_5__uncultured	-0.920627154732418	0.024072481866483
D_0__Bacteria.D_1__Bacteroidetes.D_2__Rhodothermia.D_3__Rhodothermales.D_4__Rhodothermaceae.D_5__uncultured	-0.883479078490031	-0.057223434175675
D_0__Bacteria.D_1__Bacteroidetes.D_2__Rhodothermia.D_3__Rhodothermales.D_4__Rhodothermaceae.D_5__uncultured.bacterium	-1.19442764005717	0.223631345572996
D_0__Bacteria.D_1__Chloroflexi.D_2__AD3.D_3__uncultured.Chloroflexi.bacterium.D_4__uncultured.Chloroflexi.bacterium.D_5__uncultured.Chloroflexi.bacterium	0.947791184237663	0.16156357316774
D_0__Bacteria.D_1__Chloroflexi.D_2__AD3.D_3__uncultured.Clostridium.sp..D_4__uncultured.Clostridium.sp..D_5__uncultured.Clostridium.sp.	-0.142544349924724	-1.62289529330127
D_0__Bacteria.D_1__Chloroflexi.D_2__AD3.D_3__uncultured.bacterium.D_4__uncultured.bacterium.D_5__uncultured.bacterium	1.08352208600877	0.057343156350203
D_0__Bacteria.D_1__Chloroflexi.D_2__AD3.D_3__uncultured.soil.bacterium.D_4__uncultured.soil.bacterium.D_5__uncultured.soil.bacterium	0.949779402920354	0.032269401920219
D_0__Bacteria.D_1__Chloroflexi.D_2__AD3.__.__.__	0.70813658210559	-0.708984204426182
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__ADurb.Bin180.D_4__uncultured.bacterium.SJA.68.D_5__uncultured.bacterium.SJA.68	-1.58761175815706	0.408918966105519
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Anaerolineales.D_4__Anaerolineaceae.D_5__Anaerolinea	-0.590824104548675	0.095500991101131
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Anaerolineales.D_4__Anaerolineaceae.D_5__UTCFX1	0.688106579392456	0.350309162990754
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Anaerolineales.D_4__Anaerolineaceae.D_5__uncultured	-0.207959263789851	0.165978384699971
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__Ardenticatenaceae.D_5__uncultured	-1.12900871047228	-0.160005549141631
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__uncultured.D_5__uncultured.Litorilinea.sp.	-0.700306882296851	-0.030491532400312
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__uncultured.D_5__uncultured.bacterium	0.103807345970083	0.438224752626837
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__uncultured.D_5__uncultured.organism	-1.3221528507526	0.145404660575556
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__uncultured.D_5__uncultured.prokaryote	0.408134468571451	0.673489879350492
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Ardenticatenales.D_4__uncultured.__	-0.867750388497134	0.050985821625951
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Caldilineales.D_4__Caldilineaceae.D_5__Litorilinea	-0.985335633265991	-0.119674850790299
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Caldilineales.D_4__Caldilineaceae.D_5__uncultured	-0.835200266709187	0.055871706891949
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__Caldilineales.D_4__Caldilineaceae.__	-1.30138108523696	-0.550779486881521
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__RBG.13.54.9.D_4__uncultured.Caldilineaceae.bacterium.D_5__uncultured.Caldilineaceae.bacterium	0.688962935557103	0.291661373812575
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__RBG.13.54.9.D_4__uncultured.bacterium.D_5__uncultured.bacterium	1.17486840955213	0.017245584616858
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__RBG.13.54.9.D_4__uncultured.sludge.bacterium.A31.D_5__uncultured.sludge.bacterium.A31	0.533831795573828	0.519465641077984
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__RBG.13.54.9.__.__	0.892905628222479	0.213657438175483
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__OLB13	-0.561805406125056	0.07333808580506
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__metagenome	0.791421618432134	0.570440674170662
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.Caldilineaceae.bacterium	-0.277251081439665	0.078422816774379
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.Caldilineales.bacterium	-0.151651180652958	0.336616679873995
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.Chloroflexi.bacterium	-1.06504339205297	-0.405578955268621
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.bacterium	-0.308230650839231	0.151682889622565
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.gamma.proteobacterium	0.857351695299725	0.50531559332043
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.organism	-1.14181763489141	0.027552496315035
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.sludge.bacterium.H8	-0.230173717321014	0.106289019883107
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.sludge.bacterium.S14	-0.200307081346236	0.297513483927254
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__uncultured.soil.bacterium	0.460066251528442	0.367758324900191
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.D_5__wastewater.metagenome	0.657020549756686	0.126365715413436
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__A4b.__	-0.886701036032201	0.036670932520943
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__metagenome.D_5__metagenome	-0.843790708185513	0.226994849246312
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.Caldilineaceae.bacterium.D_5__uncultured.Caldilineaceae.bacterium	1.10845331804995	0.355128363677853
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.Chlorobi.bacterium.D_5__uncultured.Chlorobi.bacterium	-0.509513785828241	0.111636879076969
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.Gemmatimonadetes.bacterium.D_5__uncultured.Gemmatimonadetes.bacterium	0.95307766482758	0.307537137525708
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.bacterium.D_5__uncultured.bacterium	-0.796793024377062	0.079387359051033
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.compost.bacterium.D_5__uncultured.compost.bacterium	0.963833229636224	0.36359434693295
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.sludge.bacterium.H5.D_5__uncultured.sludge.bacterium.H5	-0.689023031247271	-0.459754825546924
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__uncultured.soil.bacterium.D_5__uncultured.soil.bacterium	-0.45732176273171	0.081041388223544
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.D_4__wastewater.metagenome.D_5__wastewater.metagenome	0.891317797066399	0.47340985029008
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__SBR1031.__.__	-1.09532437594682	0.077038268252954
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.D_3__uncultured.Bellilinea.sp..D_4__uncultured.Bellilinea.sp..D_5__uncultured.Bellilinea.sp.	0.909349130638232	0.296404966824138
D_0__Bacteria.D_1__Chloroflexi.D_2__Anaerolineae.__.__.__	-0.296224688111261	-0.185835352726257
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Chloroflexales.D_4__Chloroflexaceae.D_5__Candidatus.Chloroploca	-1.1073876893787	-0.176103371131497
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Chloroflexales.D_4__Herpetosiphonaceae.D_5__Herpetosiphon	-0.9566363357076	0.230768388598257
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Chloroflexales.D_4__Roseiflexaceae.D_5__uncultured	0.874172948138719	0.149715950020307
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Kallotenuales.D_4__AKIW781.D_5__uncultured.bacterium	0.228887457470327	0.223380065351257
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Kallotenuales.D_4__AKIW781.D_5__uncultured.soil.bacterium	1.07185807467277	-0.03720738554048
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.D_5__uncultured.Chloroflexi.bacterium	-1.04946837865932	0.01911671229645
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.D_5__uncultured.Sphaerobacteraceae.bacterium	-1.58761175815706	0.408918966105519
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.D_5__uncultured.alpha.proteobacterium	0.556789161010952	0.515759974911237
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.D_5__uncultured.bacterium	-0.673052168990541	-0.377371819692742
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.D_5__uncultured.soil.bacterium	1.04572075237833	0.052528870485587
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__AKYG1722.__	-0.418990793004646	-0.540933251313771
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__bacterium.Ellin6537	1.00085271168949	0.375454346411999
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__metagenome	0.79450221836864	0.232986244054217
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__uncultured.Chloroflexi.bacterium	0.032849632004964	0.102323150860376
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__uncultured.Sphaerobacter.sp.	0.708153168975371	-0.07056740613515
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__uncultured.anaerobic.ammonium.oxidizing.bacterium	1.15442114014841	0.030490238856286
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__uncultured.bacterium	-0.19097559553529	-0.61045817904048
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.D_5__uncultured.soil.bacterium	1.10013366986779	0.14664221075453
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__JG30.KF.CM45.__	0.164438504979382	-0.281072429078182
D_0__Bacteria.D_1__Chloroflexi.D_2__Chloroflexia.D_3__Thermomicrobiales.D_4__Thermomicrobiaceae.D_5__Nitrolancea	0.166395401184558	-3.06766007015618
D_0__Bacteria.D_1__Chloroflexi.D_2__Dehalococcoidia.D_3__S085.D_4__bacterium.YC.LK.LKJ27.D_5__bacterium.YC.LK.LKJ27	-1.13163458457199	0.126250150685867
