k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	1.0	9.0	19.0	43.25	63.0	1.0	7.25	14.0	20.0	58.0	1.0	6.25	20.0	40.25	98.0	1.0	5.75	14.5	35.0	170.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	31.0	106.25	176.0	277.0	703.0	29.0	79.25	116.0	133.5	378.0	1.0	100.25	163.0	240.5	1216.0	1.0	99.5	167.5	328.5	1012.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified	1.0	1.0	1.0	4.25	15.0	1.0	1.0	1.0	1.0	67.0	1.0	1.0	1.0	2.5	20.0	1.0	1.0	1.0	2.75	69.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;__	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	1.0	1.0	1.0	4.0	14.0	1.0	1.0	3.0	8.5	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	1.0	3.25	10.5	26.25	121.0	1.0	1.0	8.0	15.5	34.0	1.0	1.0	4.0	14.75	37.0	1.0	1.0	9.5	20.0	60.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Thermoascaceae;g__Byssochlamys	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Sagenomella	1.0	1.0	1.0	1.75	22.0	1.0	1.0	1.0	2.25	12.0	1.0	1.0	1.0	1.75	10.0	1.0	1.0	1.0	1.0	5.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0	19.0	61.5	112.75	2546.0	1.0	21.5	50.0	104.75	311.0	1.0	1.0	7.5	16.0	43.0	1.0	1.0	8.5	74.25	187.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Spiromastix	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;__;__;__	1.0	1.0	1.0	2.75	27.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;__;__	1.0	5.5	20.5	32.75	85.0	1.0	1.0	6.0	8.5	14.0	1.0	1.0	19.5	36.0	70.0	1.0	18.25	41.0	133.75	438.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Mollisia	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	5.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;__	1.0	1.0	13.0	27.25	62.0	1.0	7.5	17.5	30.75	50.0	1.0	1.0	1.0	7.75	41.0	1.0	9.25	23.5	53.25	68.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora	1.0	1.0	2.0	7.75	21.0	1.0	1.0	1.0	5.25	41.0	1.0	1.0	1.0	4.5	49.0	1.0	1.0	1.0	1.0	7.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus	1.0	1.0	8.5	65.25	5216.0	18.0	62.25	108.0	407.0	1189.0	1.0	1.0	32.0	123.75	1901.0	1.0	1.0	6.0	36.25	2159.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Infundichalara	1.0	1.0	1.0	1.75	29.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	163.0	1.0	1.0	1.0	7.0	68.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium	1.0	1.0	7.0	17.0	36.0	1.0	1.0	3.0	8.75	78.0	1.0	1.0	1.0	1.75	11.0	1.0	1.0	1.0	1.0	5.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium	1.0	30.5	59.0	114.75	270.0	15.0	34.0	65.5	78.5	130.0	1.0	20.5	27.0	53.5	89.0	1.0	41.25	48.5	79.75	148.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora	1.0	1.0	40.0	414.0	3615.0	1.0	405.25	980.0	2215.5	7964.0	16.0	534.75	3449.0	5059.75	6443.0	1.0	1026.5	2251.0	5091.25	15074.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leohumicola	1.0	1.0	1.0	3.25	19.0	1.0	1.0	1.0	1.75	117.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	12.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Mycoarthris	1.0	1.0	6.5	10.75	20.0	1.0	1.0	1.0	9.5	22.0	1.0	1.0	1.0	4.0	15.0	1.0	1.0	1.0	1.5	16.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum	1.0	1.0	7.0	17.5	96.0	1.0	1.0	1.0	13.25	77.0	1.0	1.0	8.0	19.25	177.0	1.0	1.0	1.0	12.5	117.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Phialea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1002.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Neobulgaria	1.0	1.0	1.0	10.25	49.0	1.0	1.0	1.0	8.0	15.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	4.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.5	8.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Pycnopeziza	1.0	1.0	8.0	15.75	74.0	1.0	1.0	11.5	21.25	129.0	1.0	1.0	1.0	1.0	41.0	1.0	1.0	2.0	6.0	12.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala	1.0	1.0	5.0	18.25	48.0	1.0	5.75	8.0	10.0	28.0	1.0	1.0	1.0	3.75	19.0	1.0	1.0	3.0	12.0	18.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	168.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia	1.0	1.0	1.0	1.0	2399.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified	1.0	1.0	1.0	4.25	29.0	1.0	1.0	1.0	6.25	23.0	1.0	1.0	1.0	12.75	84.0	1.0	1.0	1.0	1.0	4.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
