D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;__;__	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	8.75	22.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured;D_4__uncultured Acidimicrobidae bacterium;D_5__uncultured Acidimicrobidae bacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured;D_4__uncultured Iamia sp.;D_5__uncultured Iamia sp.	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;__;__;__	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	1.0	20.5	56.5	102.25	118.0	51.0	70.25	92.5	108.75	205.0	37.0	51.75	89.5	154.5	282.0	1.0	1.0	28.5	62.5	88.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Nocardiaceae;D_5__Nocardia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Nocardiaceae;D_5__Rhodococcus	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	56.0	1.0	1.0	1.0	21.0	101.0	1.0	1.0	1.0	1.0	21.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Tsukamurellaceae;D_5__Tsukamurella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Acidothermaceae;D_5__Acidothermus	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
